Subject_ID,Face_Name,Attractiveness,Trustworthiness,Intelligence,Dominance,Memorability,Emotional_ness,StrandedMotorists,DatingApp,JobApplication,EyeWitness,Election,PD,UG,TG,Gender,Ethnicity
106,786,NaN,NaN,NaN,NaN,NaN,NaN,5,6,9,3,6,NaN,NaN,NaN,Female,White
106,883,NaN,NaN,NaN,NaN,NaN,NaN,5,6,3,3,4,NaN,NaN,NaN,Female,White
106,944,2,4,6,4,6,4,7,7,8,3,2,3,4,3,Female,White
106,1006,6,6,3,4,5,7,8,7,6,1,4,7,5,4,Female,White
106,1017,NaN,NaN,NaN,NaN,NaN,NaN,5,4,7,7,6,NaN,NaN,NaN,Female,White
106,1070,7,3,2,3,8,7,5,8,5,4,2,7,8,5,Female,White
106,1074,NaN,NaN,NaN,NaN,NaN,NaN,7,8,6,4,6,NaN,NaN,NaN,Female,White
106,1075,NaN,NaN,NaN,NaN,NaN,NaN,1,1,3,2,8,NaN,NaN,NaN,Female,White
106,1076,5,4,1,6,6,5,2,5,2,2,3,3,5,7,Female,White
106,1088,NaN,NaN,NaN,NaN,NaN,NaN,4,3,6,8,7,NaN,NaN,NaN,Female,White
106,1132,NaN,NaN,NaN,NaN,NaN,NaN,9,9,7,8,2,NaN,NaN,NaN,Female,White
106,1152,3,7,6,8,2,3,2,3,3,3,3,7,4,4,Female,White
106,1212,7,4,5,3,7,8,8,8,7,7,4,7,7,6,Female,White
106,1239,2,9,7,6,2,3,3,2,5,7,8,6,4,3,Female,White
106,1272,4,7,6,6,1,6,8,5,8,8,7,7,4,2,Female,White
106,1309,NaN,NaN,NaN,NaN,NaN,NaN,3,7,3,2,3,NaN,NaN,NaN,Female,White
106,1349,6,5,7,3,7,7,9,8,8,6,5,7,6,7,Female,White
106,1350,3,7,5,7,3,3,2,1,4,3,7,5,4,1,Female,White
106,1375,2,7,4,4,1,7,9,5,7,9,9,4,2,3,Female,White
106,1391,2,4,2,3,6,4,4,8,6,3,4,3,4,3,Female,White
106,1403,1,6,8,6,3,4,4,2,6,6,7,6,2,1,Female,White
106,1439,3,6,8,6,4,5,2,3,4,9,6,2,4,1,Female,White
106,1456,1,1,1,8,3,1,1,5,2,1,1,3,1,5,Female,White
106,1466,1,8,8,5,5,1,4,3,NaN,8,6,9,7,1,Female,White
106,1494,6,8,5,6,5,7,8,6,8,8,8,8,6,7,Female,White
106,1499,NaN,NaN,NaN,NaN,NaN,NaN,6,7,4,2,3,NaN,NaN,NaN,Female,White
106,1503,3,8,5,4,3,4,5,6,7,5,9,8,3,2,Female,White
106,1512,7,1,3,7,6,1,6,8,4,4,3,5,5,6,Female,White
106,1528,1,4,3,8,6,2,3,1,7,5,9,2,1,1,Female,White
106,1605,7,7,4,3,5,8,5,2,5,6,8,7,8,8,Female,White
106,1609,2,4,4,2,2,4,2,3,1,2,7,6,4,2,Female,White
106,1711,6,4,4,3,1,6,1,1,3,1,8,7,5,5,Female,White
106,1722,3,7,4,8,6,2,9,5,7,3,5,6,2,3,Female,White
106,1732,7,6,7,6,7,7,8,7,9,8,3,4,4,7,Female,White
106,1753,2,1,1,7,1,1,1,5,3,1,1,4,1,1,Female,White
106,1780,4,1,1,7,8,6,7,9,3,5,1,NaN,6,7,Female,White
106,1793,1,6,8,2,4,4,2,2,2,NaN,7,5,1,1,Female,White
106,1894,2,5,4,3,1,1,2,2,3,3,6,3,3,1,Female,White
106,1897,3,3,4,1,2,6,3,1,5,7,6,5,1,2,Female,White
106,1942,2,3,5,5,1,5,6,4,7,8,9,4,5,2,Female,White
106,1944,2,6,7,4,3,5,1,5,3,7,5,4,3,3,Female,White
106,1954,6,4,3,2,7,6,5,8,2,3,3,6,5,5,Female,White
106,1960,NaN,NaN,NaN,NaN,NaN,NaN,5,4,1,7,4,NaN,NaN,NaN,Female,White
106,1999,3,7,2,2,6,8,4,6,3,2,1,6,3,5,Female,White
106,2002,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2,5,5,NaN,NaN,NaN,Female,White
106,2066,7,3,4,3,7,7,8,8,8,NaN,3,5,5,5,Female,White
106,2118,NaN,NaN,NaN,NaN,NaN,NaN,2,2,4,7,7,NaN,NaN,NaN,Female,White
106,2191,NaN,NaN,NaN,NaN,NaN,NaN,8,7,8,7,9,NaN,NaN,NaN,Female,White
106,2204,9,6,6,7,8,6,9,9,7,9,2,9,5,9,Female,White
106,2208,NaN,NaN,NaN,NaN,NaN,NaN,7,3,7,8,7,NaN,NaN,NaN,Female,White
106,2221,NaN,NaN,NaN,NaN,NaN,NaN,3,3,9,4,4,NaN,NaN,NaN,Female,White
107,67,1,1,5,1,9,1,2,1,2,2,2,1,1,1,Female,Hispanic
107,82,1,6,8,3,1,5,7,4,5,5,2,5,5,3,Female,Hispanic
107,115,1,5,8,5,1,5,2,NaN,8,7,8,2,1,2,Female,Hispanic
107,138,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,2,1,NaN,NaN,NaN,Female,Hispanic
107,215,NaN,NaN,NaN,NaN,NaN,NaN,9,7,5,5,8,NaN,NaN,NaN,Female,Hispanic
107,232,NaN,NaN,NaN,NaN,NaN,NaN,9,3,2,8,7,NaN,NaN,NaN,Female,Hispanic
107,268,7,8,7,5,4,7,8,9,5,5,8,8,7,5,Female,Hispanic
107,275,2,5,3,5,3,5,9,7,5,5,5,5,5,6,Female,Hispanic
107,407,6,6,7,2,7,8,8,4,3,9,5,8,7,5,Female,Hispanic
107,427,NaN,NaN,NaN,NaN,NaN,NaN,2,2,5,5,1,NaN,NaN,NaN,Female,Hispanic
107,465,NaN,NaN,NaN,NaN,NaN,NaN,8,7,7,5,9,NaN,NaN,NaN,Female,Hispanic
107,497,1,1,4,1,4,4,7,6,1,3,1,1,2,2,Female,Hispanic
107,521,7,8,8,8,7,6,8,9,7,8,9,8,8,7,Female,Hispanic
107,533,5,3,6,7,2,5,1,9,1,5,2,5,3,6,Female,Hispanic
107,543,1,5,7,4,4,5,1,3,1,2,2,2,1,2,Female,Hispanic
107,549,4,5,6,6,1,6,7,8,9,9,8,4,5,7,Female,Hispanic
107,639,1,7,7,6,1,6,2,3,8,5,8,5,2,2,Female,Hispanic
107,646,2,7,7,4,6,6,9,7,9,8,8,6,7,1,Female,Hispanic
107,655,1,2,8,2,3,5,3,1,1,2,1,1,1,1,Female,Hispanic
107,678,1,3,5,1,1,5,3,4,9,7,9,3,2,2,Female,Hispanic
107,753,1,3,7,3,1,5,7,7,5,7,7,7,5,5,Female,Hispanic
107,786,NaN,NaN,NaN,NaN,NaN,NaN,8,8,7,8,8,NaN,NaN,NaN,Female,Hispanic
107,883,NaN,NaN,NaN,NaN,NaN,NaN,2,1,1,5,1,NaN,NaN,NaN,Female,Hispanic
107,944,1,6,8,5,1,7,3,6,5,5,8,3,1,3,Female,Hispanic
107,1006,3,5,7,6,6,5,2,1,1,2,1,5,7,4,Female,Hispanic
107,1017,NaN,NaN,NaN,NaN,NaN,NaN,8,9,9,5,9,NaN,NaN,NaN,Female,Hispanic
107,1070,3,5,7,6,1,7,2,7,5,2,5,5,3,5,Female,Hispanic
107,1074,NaN,NaN,NaN,NaN,NaN,NaN,8,8,5,5,9,NaN,NaN,NaN,Female,Hispanic
107,1075,NaN,NaN,NaN,NaN,NaN,NaN,8,3,8,7,8,NaN,NaN,NaN,Female,Hispanic
107,1076,1,2,8,2,8,9,1,1,1,2,2,1,1,2,Female,Hispanic
107,1088,NaN,NaN,NaN,NaN,NaN,NaN,8,3,7,5,5,NaN,NaN,NaN,Female,Hispanic
107,1132,NaN,NaN,NaN,NaN,NaN,NaN,2,7,2,3,2,NaN,NaN,NaN,Female,Hispanic
107,1152,1,5,7,4,2,5,2,1,5,5,2,2,3,1,Female,Hispanic
107,1212,5,8,8,7,1,8,7,7,9,5,8,6,8,5,Female,Hispanic
107,1239,1,3,8,3,1,6,2,1,3,2,1,2,1,2,Female,Hispanic
107,1272,8,8,8,7,3,5,9,9,9,8,8,7,7,7,Female,Hispanic
107,1309,NaN,NaN,NaN,NaN,NaN,NaN,9,6,2,9,2,NaN,NaN,NaN,Female,Hispanic
107,1349,1,2,4,6,1,6,7,9,9,8,9,2,5,7,Female,Hispanic
107,1350,1,3,7,5,8,5,3,3,5,3,3,3,1,1,Female,Hispanic
107,1375,1,6,7,2,1,6,5,3,9,8,9,3,4,3,Female,Hispanic
107,1391,1,3,8,3,9,5,8,9,8,8,8,6,5,3,Female,Hispanic
107,1403,1,5,5,3,4,5,8,3,9,8,8,6,7,5,Female,Hispanic
107,1439,8,8,7,8,1,6,8,9,9,8,9,7,7,6,Female,Hispanic
107,1456,1,1,3,4,7,5,3,2,1,1,2,1,2,1,Female,Hispanic
107,1466,1,8,6,1,1,6,8,NaN,2,3,2,3,2,1,Female,Hispanic
107,1494,1,4,8,5,2,5,1,3,5,5,5,7,3,5,Female,Hispanic
107,1499,NaN,NaN,NaN,NaN,NaN,NaN,2,7,3,5,5,NaN,NaN,NaN,Female,Hispanic
107,1503,1,4,3,1,1,6,2,6,7,1,5,5,3,3,Female,Hispanic
107,1512,1,1,3,4,7,4,2,7,1,2,2,1,2,2,Female,Hispanic
107,1528,1,3,3,7,5,5,8,3,8,8,8,6,7,4,Female,Hispanic
107,1605,4,7,7,6,3,5,8,3,5,8,5,4,7,7,Female,Hispanic
107,1609,3,8,8,8,6,5,2,4,5,2,2,5,7,5,Female,Hispanic
107,1711,4,5,3,6,3,4,7,2,9,9,8,6,4,5,Female,Hispanic
107,1722,1,4,7,3,4,5,1,3,5,2,1,2,2,1,Female,Hispanic
107,1732,6,8,8,5,1,5,8,6,5,8,8,6,5,7,Female,Hispanic
107,1753,1,1,2,5,2,5,5,7,1,2,1,2,3,2,Female,Hispanic
107,1780,1,1,3,7,1,4,2,7,2,2,2,2,2,1,Female,Hispanic
107,1793,2,8,9,1,9,7,8,3,5,7,8,7,7,7,Female,Hispanic
107,1894,2,8,3,4,8,8,3,3,1,5,2,4,3,3,Female,Hispanic
107,1897,6,5,7,5,9,6,9,1,9,5,8,8,8,6,Female,Hispanic
107,1942,2,6,6,7,7,6,8,3,5,7,9,5,4,1,Female,Hispanic
107,1944,5,7,8,4,1,5,9,7,5,8,9,6,5,6,Female,Hispanic
107,1954,4,4,1,3,6,6,8,7,2,5,2,2,2,3,Female,Hispanic
107,1960,NaN,NaN,NaN,NaN,NaN,NaN,2,2,3,2,2,NaN,NaN,NaN,Female,Hispanic
107,1999,1,5,3,6,5,6,2,7,5,3,1,5,1,4,Female,Hispanic
107,2002,NaN,NaN,NaN,NaN,NaN,NaN,2,3,3,5,1,NaN,NaN,NaN,Female,Hispanic
107,2066,4,4,7,7,1,5,2,7,5,3,2,4,6,2,Female,Hispanic
107,2118,NaN,NaN,NaN,NaN,NaN,NaN,8,9,8,8,9,NaN,NaN,NaN,Female,Hispanic
107,2191,NaN,NaN,NaN,NaN,NaN,NaN,1,3,5,5,2,NaN,NaN,NaN,Female,Hispanic
107,2204,1,3,4,5,9,4,3,8,1,1,2,1,1,2,Female,Hispanic
107,2208,NaN,NaN,NaN,NaN,NaN,NaN,1,4,8,1,8,NaN,NaN,NaN,Female,Hispanic
107,2221,NaN,NaN,NaN,NaN,NaN,NaN,1,7,8,2,3,NaN,NaN,NaN,Female,Hispanic
109,67,3,8,6,2,3,8,7,2,2,8,5,1,4,4,Female,East Asian
109,82,5,7,8,4,5,8,2,1,2,2,8,8,4,5,Female,East Asian
109,115,2,5,6,5,4,6,5,9,8,2,5,4,4,4,Female,East Asian
109,138,NaN,NaN,NaN,NaN,NaN,NaN,3,1,2,2,2,NaN,NaN,NaN,Female,East Asian
109,215,NaN,NaN,NaN,NaN,NaN,NaN,5,9,8,5,5,NaN,NaN,NaN,Female,East Asian
109,232,NaN,NaN,NaN,NaN,NaN,NaN,2,1,2,2,5,NaN,NaN,NaN,Female,East Asian
109,268,8,7,7,7,6,4,5,9,8,8,8,6,3,3,Female,East Asian
109,275,6,7,7,3,5,7,5,1,8,8,2,7,4,5,Female,East Asian
109,407,1,5,4,2,3,3,1,1,5,2,5,1,3,5,Female,East Asian
109,427,NaN,NaN,NaN,NaN,NaN,NaN,4,1,2,2,5,NaN,NaN,NaN,Female,East Asian
109,465,NaN,NaN,NaN,NaN,NaN,NaN,5,9,5,2,5,NaN,NaN,NaN,Female,East Asian
109,497,3,3,3,2,3,6,5,1,2,2,5,1,3,2,Female,East Asian
109,521,8,7,8,7,7,8,9,9,8,8,8,1,4,6,Female,East Asian
109,533,8,8,7,9,8,4,5,9,8,2,5,5,5,4,Female,East Asian
109,543,3,5,5,2,4,7,2,9,8,2,8,5,3,3,Female,East Asian
109,549,8,8,7,6,3,2,5,9,8,8,8,1,4,4,Female,East Asian
109,639,7,4,6,4,7,3,5,2,8,8,8,1,3,4,Female,East Asian
109,646,5,4,3,2,4,7,8,1,2,8,2,1,4,3,Female,East Asian
109,655,2,8,7,3,4,8,8,1,2,8,2,1,3,6,Female,East Asian
109,678,7,4,7,5,5,6,5,9,8,8,5,1,3,4,Female,East Asian
109,753,5,7,7,7,8,7,7,9,8,8,8,6,3,5,Female,East Asian
109,786,NaN,NaN,NaN,NaN,NaN,NaN,2,9,5,2,5,NaN,NaN,NaN,Female,East Asian
109,883,NaN,NaN,NaN,NaN,NaN,NaN,3,1,NaN,2,5,NaN,NaN,NaN,Female,East Asian
109,944,3,8,7,7,5,7,8,9,8,8,2,8,4,5,Female,East Asian
109,1006,4,8,6,3,5,3,2,1,2,8,2,6,3,4,Female,East Asian
109,1017,NaN,NaN,NaN,NaN,NaN,NaN,7,9,NaN,8,5,NaN,NaN,NaN,Female,East Asian
109,1070,7,7,6,6,8,6,3,9,2,2,2,1,4,2,Female,East Asian
109,1074,NaN,NaN,NaN,NaN,NaN,NaN,6,9,8,8,5,NaN,NaN,NaN,Female,East Asian
109,1075,NaN,NaN,NaN,NaN,NaN,NaN,3,2,2,2,8,NaN,NaN,NaN,Female,East Asian
109,1076,1,4,3,4,7,1,1,1,2,2,2,1,3,5,Female,East Asian
109,1088,NaN,NaN,NaN,NaN,NaN,NaN,5,9,8,8,8,NaN,NaN,NaN,Female,East Asian
109,1132,NaN,NaN,NaN,NaN,NaN,NaN,7,8,8,8,2,NaN,NaN,NaN,Female,East Asian
109,1152,3,7,6,2,3,4,5,1,2,2,2,1,5,5,Female,East Asian
109,1212,7,7,7,7,5,7,7,9,8,2,5,5,4,4,Female,East Asian
109,1239,7,7,7,3,5,3,1,1,2,2,2,5,4,5,Female,East Asian
109,1272,7,7,7,7,5,4,9,9,8,8,8,4,3,3,Female,East Asian
109,1309,NaN,NaN,NaN,NaN,NaN,NaN,5,9,2,2,2,NaN,NaN,NaN,Female,East Asian
109,1349,7,8,7,6,7,8,2,9,8,2,8,6,4,6,Female,East Asian
109,1350,5,4,4,3,5,7,3,1,2,2,2,5,3,5,Female,East Asian
109,1375,6,5,8,6,5,8,7,9,8,8,8,1,4,1,Female,East Asian
109,1391,1,7,7,3,6,3,3,8,8,2,5,1,4,2,Female,East Asian
109,1403,1,5,6,2,4,3,3,1,8,8,2,1,4,4,Female,East Asian
109,1439,7,7,8,6,7,3,8,9,8,2,8,5,4,5,Female,East Asian
109,1456,2,4,3,5,4,7,5,1,2,2,2,1,4,3,Female,East Asian
109,1466,3,5,7,3,8,4,5,1,2,8,5,1,5,3,Female,East Asian
109,1494,3,7,7,4,4,4,5,9,2,2,8,5,4,2,Female,East Asian
109,1499,NaN,NaN,NaN,NaN,NaN,NaN,5,1,2,2,2,NaN,NaN,NaN,Female,East Asian
109,1503,5,5,8,4,3,9,9,9,5,8,5,4,4,4,Female,East Asian
109,1512,8,7,4,7,8,7,7,9,2,2,8,5,4,5,Female,East Asian
109,1528,5,5,6,6,4,7,5,1,8,8,8,5,4,5,Female,East Asian
109,1605,6,7,7,7,6,4,7,1,8,8,8,5,3,4,Female,East Asian
109,1609,3,7,7,4,4,7,5,1,8,5,2,7,4,5,Female,East Asian
109,1711,7,4,7,6,6,7,5,1,8,8,8,1,4,4,Female,East Asian
109,1722,1,7,6,6,4,2,1,2,2,2,2,1,4,4,Female,East Asian
109,1732,6,8,7,7,3,4,5,9,2,5,8,1,3,5,Female,East Asian
109,1753,1,5,3,2,3,8,3,1,2,2,2,1,3,1,Female,East Asian
109,1780,7,5,5,7,6,8,5,9,2,2,2,1,4,4,Female,East Asian
109,1793,1,4,3,2,4,1,3,1,2,5,2,9,4,4,Female,East Asian
109,1894,4,6,7,3,4,3,3,1,2,8,5,5,3,4,Female,East Asian
109,1897,5,5,4,3,3,7,5,1,2,8,5,9,4,4,Female,East Asian
109,1942,3,5,7,5,4,7,5,1,2,8,5,6,4,4,Female,East Asian
109,1944,6,7,7,4,4,7,9,8,8,8,8,6,3,2,Female,East Asian
109,1954,6,7,8,6,5,7,5,8,2,2,2,5,4,3,Female,East Asian
109,1960,NaN,NaN,NaN,NaN,NaN,NaN,8,1,5,8,5,NaN,NaN,NaN,Female,East Asian
109,1999,3,7,4,6,7,3,5,9,8,2,5,5,4,4,Female,East Asian
109,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,1,5,8,5,NaN,NaN,NaN,Female,East Asian
109,2066,7,7,7,7,7,8,7,9,8,5,8,5,3,1,Female,East Asian
109,2118,NaN,NaN,NaN,NaN,NaN,NaN,7,9,8,8,8,NaN,NaN,NaN,Female,East Asian
109,2191,NaN,NaN,NaN,NaN,NaN,NaN,5,1,2,5,5,NaN,NaN,NaN,Female,East Asian
109,2204,7,8,6,7,7,6,5,9,2,2,2,1,5,4,Female,East Asian
109,2208,NaN,NaN,NaN,NaN,NaN,NaN,5,1,8,8,8,NaN,NaN,NaN,Female,East Asian
109,2221,NaN,NaN,NaN,NaN,NaN,NaN,8,9,8,8,5,NaN,NaN,NaN,Female,East Asian
11,67,1,1,4,8,7,9,4,1,3,3,2,1,1,1,Male,White
11,82,5,6,8,6,7,4,5,3,5,7,5,7,5,7,Male,White
11,115,3,6,5,5,8,6,5,5,6,4,5,6,5,7,Male,White
11,138,NaN,NaN,NaN,NaN,NaN,NaN,5,4,5,7,5,NaN,NaN,NaN,Male,White
11,215,NaN,NaN,NaN,NaN,NaN,NaN,5,8,5,6,5,NaN,NaN,NaN,Male,White
11,232,NaN,NaN,NaN,NaN,NaN,NaN,4,5,5,2,4,NaN,NaN,NaN,Male,White
11,268,8,9,8,4,7,4,5,7,5,7,3,7,5,7,Male,White
11,275,5,7,4,4,4,6,4,6,5,5,5,5,5,5,Male,White
11,407,1,5,3,4,8,7,4,3,4,4,2,5,4,4,Male,White
11,427,NaN,NaN,NaN,NaN,NaN,NaN,5,4,5,5,5,NaN,NaN,NaN,Male,White
11,465,NaN,NaN,NaN,NaN,NaN,NaN,5,7,5,5,5,NaN,NaN,NaN,Male,White
11,497,3,1,4,8,7,6,4,6,4,4,1,2,4,2,Male,White
11,521,7,7,7,4,4,5,5,7,7,4,5,9,5,7,Male,White
11,533,6,4,3,6,4,7,6,7,6,5,6,4,5,5,Male,White
11,543,5,5,6,7,5,4,6,5,5,6,7,6,5,7,Male,White
11,549,5,5,4,5,6,6,6,7,7,7,7,6,5,7,Male,White
11,639,4,5,4,5,2,4,5,2,5,5,5,6,4,6,Male,White
11,646,5,6,6,4,4,4,4,5,5,4,3,4,5,5,Male,White
11,655,3,9,5,6,3,3,6,1,3,5,6,7,4,7,Male,White
11,678,4,7,7,6,6,3,6,4,6,6,9,7,5,7,Male,White
11,753,9,6,3,3,7,7,7,9,6,5,4,3,5,4,Male,White
11,786,NaN,NaN,NaN,NaN,NaN,NaN,5,8,7,7,6,NaN,NaN,NaN,Male,White
11,883,NaN,NaN,NaN,NaN,NaN,NaN,5,6,7,5,7,NaN,NaN,NaN,Male,White
11,944,6,6,7,5,5,6,5,7,5,3,5,4,4,7,Male,White
11,1006,4,5,5,5,2,6,5,4,5,5,5,5,5,5,Male,White
11,1017,NaN,NaN,NaN,NaN,NaN,NaN,5,4,3,5,3,NaN,NaN,NaN,Male,White
11,1070,8,7,7,3,2,7,5,5,5,5,5,5,5,7,Male,White
11,1074,NaN,NaN,NaN,NaN,NaN,NaN,5,6,5,5,5,NaN,NaN,NaN,Male,White
11,1075,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,5,5,NaN,NaN,NaN,Male,White
11,1076,3,4,5,4,9,7,4,1,4,4,3,3,3,3,Male,White
11,1088,NaN,NaN,NaN,NaN,NaN,NaN,5,2,4,3,3,NaN,NaN,NaN,Male,White
11,1132,NaN,NaN,NaN,NaN,NaN,NaN,5,7,5,5,5,NaN,NaN,NaN,Male,White
11,1152,3,7,7,5,6,3,5,3,5,3,7,7,5,5,Male,White
11,1212,7,5,4,7,5,8,6,8,5,5,6,4,4,4,Male,White
11,1239,5,9,8,7,4,5,5,3,3,6,5,8,5,8,Male,White
11,1272,6,6,6,5,6,6,6,9,6,6,7,7,6,6,Male,White
11,1309,NaN,NaN,NaN,NaN,NaN,NaN,5,2,5,5,4,NaN,NaN,NaN,Male,White
11,1349,5,4,5,5,3,7,4,9,7,5,4,5,4,4,Male,White
11,1350,4,7,7,5,6,6,3,1,4,5,6,5,4,5,Male,White
11,1375,4,7,6,4,7,6,6,5,6,7,7,7,3,6,Male,White
11,1391,3,6,7,5,2,6,6,9,7,7,8,6,4,5,Male,White
11,1403,3,3,5,7,5,8,5,1,4,6,4,3,6,3,Male,White
11,1439,6,6,8,6,5,7,5,6,5,5,5,8,5,8,Male,White
11,1456,5,2,5,7,7,9,4,3,3,3,3,1,3,1,Male,White
11,1466,5,8,8,7,8,2,5,5,4,6,5,9,5,9,Male,White
11,1494,4,6,5,5,7,5,6,4,5,5,5,5,5,5,Male,White
11,1499,NaN,NaN,NaN,NaN,NaN,NaN,5,8,6,7,7,NaN,NaN,NaN,Male,White
11,1503,5,5,7,4,3,6,6,7,6,6,8,5,4,5,Male,White
11,1512,9,4,4,6,7,9,5,9,6,4,6,3,5,4,Male,White
11,1528,4,7,8,7,7,4,5,2,5,5,5,6,4,6,Male,White
11,1605,7,6,6,4,6,6,5,5,5,5,5,8,4,7,Male,White
11,1609,4,5,5,4,3,4,5,2,5,5,5,5,3,5,Male,White
11,1711,6,5,6,3,5,6,6,1,6,8,6,6,4,5,Male,White
11,1722,2,7,7,3,8,3,5,5,5,5,5,6,5,5,Male,White
11,1732,5,6,6,5,4,5,5,8,5,5,5,5,5,6,Male,White
11,1753,3,3,6,8,6,7,4,5,4,3,3,1,6,2,Male,White
11,1780,6,3,3,7,4,9,5,8,5,5,5,2,6,3,Male,White
11,1793,4,6,9,2,9,4,5,2,4,7,5,5,4,6,Male,White
11,1894,2,7,5,5,7,7,4,2,5,5,4,5,3,5,Male,White
11,1897,6,3,5,6,6,8,4,3,4,5,4,1,7,1,Male,White
11,1942,4,6,6,5,3,5,5,5,5,5,5,5,5,7,Male,White
11,1944,4,6,7,5,2,3,5,5,5,5,5,6,5,6,Male,White
11,1954,6,6,6,5,5,7,5,8,5,5,5,6,4,6,Male,White
11,1960,NaN,NaN,NaN,NaN,NaN,NaN,5,2,3,3,4,NaN,NaN,NaN,Male,White
11,1999,3,6,4,5,6,5,5,5,5,5,5,4,4,5,Male,White
11,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,5,5,NaN,NaN,NaN,Male,White
11,2066,8,6,7,4,5,7,5,8,6,3,5,7,4,6,Male,White
11,2118,NaN,NaN,NaN,NaN,NaN,NaN,5,6,5,3,5,NaN,NaN,NaN,Male,White
11,2191,NaN,NaN,NaN,NaN,NaN,NaN,5,2,5,4,5,NaN,NaN,NaN,Male,White
11,2204,8,4,3,4,7,9,4,9,4,2,4,2,6,3,Male,White
11,2208,NaN,NaN,NaN,NaN,NaN,NaN,5,8,5,5,6,NaN,NaN,NaN,Male,White
11,2221,NaN,NaN,NaN,NaN,NaN,NaN,6,5,5,8,6,NaN,NaN,NaN,Male,White
111,67,1,1,1,4,3,1,5,3,3,1,1,4,3,2,Female,Middle Eastern
111,82,4,3,8,8,3,4,9,4,9,9,9,7,6,2,Female,Middle Eastern
111,115,3,4,7,5,3,5,6,7,5,7,8,7,6,2,Female,Middle Eastern
111,138,NaN,NaN,NaN,NaN,NaN,NaN,2,4,3,2,3,NaN,NaN,NaN,Female,Middle Eastern
111,215,NaN,NaN,NaN,NaN,NaN,NaN,7,6,7,8,7,NaN,NaN,NaN,Female,Middle Eastern
111,232,NaN,NaN,NaN,NaN,NaN,NaN,4,4,3,4,3,NaN,NaN,NaN,Female,Middle Eastern
111,268,8,4,8,6,6,3,7,6,8,7,7,7,7,3,Female,Middle Eastern
111,275,3,4,5,6,3,5,7,8,5,8,9,7,4,3,Female,Middle Eastern
111,407,3,5,5,6,4,4,7,3,6,5,2,7,4,2,Female,Middle Eastern
111,427,NaN,NaN,NaN,NaN,NaN,NaN,4,3,NaN,4,3,NaN,NaN,NaN,Female,Middle Eastern
111,465,NaN,NaN,NaN,NaN,NaN,NaN,6,4,5,2,1,NaN,NaN,NaN,Female,Middle Eastern
111,497,1,1,1,3,2,1,3,4,3,1,4,3,2,1,Female,Middle Eastern
111,521,7,4,8,8,4,8,9,8,8,8,1,7,6,4,Female,Middle Eastern
111,533,2,3,4,5,3,5,2,2,5,5,6,7,6,2,Female,Middle Eastern
111,543,2,2,4,3,3,2,6,6,8,8,7,5,6,2,Female,Middle Eastern
111,549,6,4,8,7,4,6,8,8,7,8,7,7,7,3,Female,Middle Eastern
111,639,6,3,7,4,2,5,7,3,3,6,7,6,6,2,Female,Middle Eastern
111,646,1,1,4,3,2,1,4,4,2,2,3,4,6,2,Female,Middle Eastern
111,655,1,1,1,3,2,1,2,2,4,3,1,7,2,1,Female,Middle Eastern
111,678,4,1,7,8,2,3,7,6,7,9,6,7,6,1,Female,Middle Eastern
111,753,7,5,8,7,4,5,9,8,7,9,8,7,6,3,Female,Middle Eastern
111,786,NaN,NaN,NaN,NaN,NaN,NaN,8,6,7,6,7,NaN,NaN,NaN,Female,Middle Eastern
111,883,NaN,NaN,NaN,NaN,NaN,NaN,2,3,3,3,3,NaN,NaN,NaN,Female,Middle Eastern
111,944,4,4,4,5,2,4,1,6,1,1,1,6,6,2,Female,Middle Eastern
111,1006,4,4,4,6,4,4,2,3,2,1,1,7,6,2,Female,Middle Eastern
111,1017,NaN,NaN,NaN,NaN,NaN,NaN,8,7,7,7,7,NaN,NaN,NaN,Female,Middle Eastern
111,1070,4,5,7,7,3,3,7,6,8,5,1,7,6,3,Female,Middle Eastern
111,1074,NaN,NaN,NaN,NaN,NaN,NaN,6,7,NaN,6,7,NaN,NaN,NaN,Female,Middle Eastern
111,1075,NaN,NaN,NaN,NaN,NaN,NaN,3,1,2,8,8,NaN,NaN,NaN,Female,Middle Eastern
111,1076,1,1,2,4,7,1,1,2,1,1,1,6,4,1,Female,Middle Eastern
111,1088,NaN,NaN,NaN,NaN,NaN,NaN,7,1,4,5,6,NaN,NaN,NaN,Female,Middle Eastern
111,1132,NaN,NaN,NaN,NaN,NaN,NaN,7,9,8,2,2,NaN,NaN,NaN,Female,Middle Eastern
111,1152,4,4,6,7,3,2,3,4,2,3,3,6,6,1,Female,Middle Eastern
111,1212,3,4,4,7,4,4,3,6,6,5,1,7,6,3,Female,Middle Eastern
111,1239,1,5,5,6,3,7,1,2,2,2,9,7,6,1,Female,Middle Eastern
111,1272,3,5,8,6,3,4,9,8,9,9,9,8,6,2,Female,Middle Eastern
111,1309,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,7,1,2,NaN,NaN,NaN,Female,Middle Eastern
111,1349,3,3,4,6,3,3,8,8,6,7,9,6,6,2,Female,Middle Eastern
111,1350,2,4,6,6,4,5,1,2,3,1,2,7,4,1,Female,Middle Eastern
